iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"31-Oct-2014"
Total Net Assets,"$62,667,068"
Shares Outstanding,"1,450,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.4451","108.00","19,990","$2,158,920","-","Information Technology","2046251","US0378331005","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","2.1986","96.71","14,247","$1,377,827","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.9512","46.95","26,044","$1,222,766","-","Information Technology","2588173","US5949181045","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.6158","107.78","9,395","$1,012,593","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.4044","53.09","16,577","$880,073","-","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.3678","25.81","33,211","$857,176","-","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.2482","87.27","8,963","$782,201","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.2137","60.48","12,576","$760,596","-","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","1.2064","119.95","6,303","$756,045","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.1031","50.25","13,757","$691,289","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.0087","29.95","21,106","$632,125","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.9581","34.84","17,234","$600,433","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.9538","17.16","34,833","$597,734","-","Financials","2295677","US0605051046","New York Stock Exchange Inc."
