iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"31-May-2013"
Total Net Assets,"$161,459,005"
Shares Outstanding,"4,600,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL*","APPLE INC","Equity","2.7542","449.68","9,889","$4,446,886","-","-","B011001","US0378331005","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"XOM","EXXON MOBIL CORP","Equity","2.6856","90.47","47,929","$4,336,137","-","-","2326618","US30231G1022","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.7201","34.88","79,624","$2,777,285","-","-","2588173","US5949181045","NASDAQ"
"GEC","GENERAL ELECTRIC CO.","Equity","1.5920","23.32","110,227","$2,570,494","-","-","5254471","US3696041033","Deutsche Boerse Ag"
"CVX","CHEVRON CORP","Equity","1.5641","122.75","20,573","$2,525,336","-","-","2838555","US1667641005","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.5188","84.18","29,130","$2,452,163","-","-","2475833","US4781601046","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","1.5019","870.41","2,786","$2,424,962","-","-","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.4537","208.02","11,283","$2,347,090","-","-","2005973","US4592001014","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.3663","76.76","28,740","$2,206,082","-","-","2704407","US7427181091","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE","Equity","1.3510","54.59","39,958","$2,181,307","-","-","0190031","US46625H1005","London Stock Exchange"
"WFC*","WELLS FARGO CO","Equity","1.3202","40.55","52,566","$2,131,551","-","-","B045BZ2","US9497461015","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"PFE","PFIZER INC","Equity","1.3052","27.23","77,389","$2,107,302","-","-","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.2938","34.99","59,703","$2,089,008","-","-","2831811","US00206R1023","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","1.0512","39.99","42,442","$1,697,256","-","-","2206657","US1912161007","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.9916","51.99","30,794","$1,600,980","-","-","2297907","US1729674242","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.9893","90.91","17,570","$1,597,289","-","-","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.9577","13.66","113,194","$1,546,230","-","-","BHZL9B0","US0605051046","Swiss Exchange"
"MRK","MERCK & CO INC","Equity","0.9251","46.70","31,983","$1,493,606","-","-","2778844","US58933Y1055","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.9014","48.48","30,021","$1,455,418","-","-","2090571","US92343V1044","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.8466","33.76","40,488","$1,366,875","-","-","2661568","US68389X1054","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.8322","24.08","55,798","$1,343,616","-","-","2198163","US17275R1023","NASDAQ"
"WMT","WALMART STORES INC","Equity","0.8142","74.84","17,565","$1,314,565","-","-","2961280","US9311421039","Bolsa De Valores De Lima"
"PEP","PEPSICO INC","Equity","0.8126","80.77","16,244","$1,312,028","-","-","2681511","US7134481081","New York Stock Exchange Inc."
"INCO","INTEL CORPORATION CORP","Equity","0.7864","24.28","52,294","$1,269,698","-","-","5923652","US4581401001","Nyse Euronext - Euronext Amsterdam"
"HD","HOME DEPOT INC","Equity","0.7655","78.66","15,713","$1,235,985","-","-","2434209","US4370761029","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.7349","114.07","10,402","$1,186,556","-","-","2073390","US0846707026","New York Stock Exchange Inc."
"QCI","QUALCOMM","Equity","0.7041","63.48","17,908","$1,136,800","-","-","5382468","US7475251036","Deutsche Boerse Ag"
"DIS","WALT DISNEY","Equity","0.6912","63.08","17,692","$1,116,011","-","-","2270726","US2546871060","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","0.6347","269.03","3,809","$1,024,735","-","-","2000019","US0231351067","NASDAQ"
"SLBA","SCHLUMBERGER LTD.","Equity","0.6310","73.03","13,951","$1,018,842","-","-","4779232","AN8068571086","Nyse Euronext - Euronext Amsterdam"
"MCD","MCDONALDS CORP","Equity","0.6310","96.57","10,550","$1,018,814","-","-","2550707","US5801351017","New York Stock Exchange Inc."
"VISA","VISA INC","Equity","0.6209","178.14","5,628","$1,002,572","-","-","B73HHS3","US92826C8394","Spot Regulated Market - Bvb"
"CMCSA","COMCAST A CORP","Equity","0.5538","40.15","22,271","$894,181","-","-","2044545","US20030N1019","NASDAQ"
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.5380","94.90","9,153","$868,620","-","-","2915500","US9130171096","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.5372","54.48","15,922","$867,431","-","-","2369174","US3755581036","NASDAQ"
"AMGN","AMGEN INC","Equity","0.5023","100.53","8,067","$810,976","-","-","2023607","US0311621009","NASDAQ"
"AEC1","AMERICAN EXPRESS ORD","Equity","0.4963","75.71","10,584","$801,315","-","-","4028440","US0258161092","Boerse Berlin"
"BMY","BRISTOL MYERS SQUIBB","Equity","0.4944","46.01","17,350","$798,274","-","-","2126335","US1101221083","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.4855","92.07","8,514","$783,884","-","-","2655408","US6745991058","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.4760","36.10","21,288","$768,497","-","-","2692632","US02209S1033","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.4734","154.62","4,943","$764,287","-","-","2914734","US9078181081","New York Stock Exchange Inc."
"MMM","3M CO","Equity","0.4719","110.27","6,910","$761,966","-","-","2595708","US88579Y1010","New York Stock Exchange Inc."
"GS","GOLDMAN SACHS GROUP INC","Equity","0.4710","162.08","4,692","$760,479","-","-","2407966","US38141G1040","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.4674","57.58","13,105","$754,586","-","-","2577609","US1266501006","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.4617","99.02","7,529","$745,522","-","-","2108601","US0970231058","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.4606","61.34","12,125","$743,748","-","-","2685717","US20825C1045","New York Stock Exchange Inc."
