iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"30-Sep-2014"
Total Net Assets,"$46,425,447"
Shares Outstanding,"1,100,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.2871","100.75","15,147","$1,526,060","-","Information Technology","2046251","US0378331005","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","2.1857","94.05","10,789","$1,014,705","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.9687","46.36","19,715","$913,987","-","Information Technology","2588173","US5949181045","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.6320","106.59","7,108","$757,642","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.4048","51.87","12,573","$652,162","-","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.3904","25.62","25,196","$645,522","-","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.2333","60.24","9,505","$572,581","-","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","1.2296","119.32","4,784","$570,827","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.2266","83.74","6,800","$569,432","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.1196","49.99","10,398","$519,796","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.0197","29.57","16,010","$473,416","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.9883","35.24","13,020","$458,825","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.9883","189.83","2,417","$458,819","-","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.9705","17.05","26,426","$450,563","-","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.9383","34.82","12,510","$435,598","-","Information Technology","2463247","US4581401001","NASDAQ"
"MRK","MERCK & CO INC","Equity","0.9354","59.28","7,326","$434,285","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.9128","42.66","9,934","$423,784","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","0.8973","588.41","708","$416,594","-","Information Technology","B020QX2","US38259P5089","NASDAQ"
"GOOG","GOOGLE INC CLASS C","Equity","0.8967","577.36","721","$416,277","-","Information Technology","BKM4JZ7","US38259P7069","NASDAQ"
"GILD","GILEAD SCIENCES INC","Equity","0.8837","106.45","3,854","$410,258","-","Health Care","2369174","US3755581036","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","0.8543","79.04","5,018","$396,623","-","Information Technology","B7TL820","US30303M1027","NASDAQ"
"C","CITIGROUP INC","Equity","0.8536","51.82","7,647","$396,268","-","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.8409","138.14","2,826","$390,384","-","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.7930","89.03","4,135","$368,139","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.7656","93.09","3,818","$355,418","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.7390","38.28","8,962","$343,065","-","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"SLB","SCHLUMBERGER NV","Equity","0.7160","101.69","3,269","$332,425","-","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.7085","83.40","3,944","$328,930","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.6998","25.17","12,907","$324,869","-","Information Technology","2198163","US17275R1023","NASDAQ"
