iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"31-Mar-2015"
Total Net Assets,"$48,866,698"
Shares Outstanding,"1,100,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.7652","124.43","14,787","$1,839,946","1,839,946.41","Information Technology","2046251","US0378331005","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.8575","85.00","10,679","$907,715","907,715.00","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.6429","40.66","19,747","$802,814","802,814.29","Information Technology","2588173","US5949181045","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.4532","100.60","7,059","$710,135","710,135.40","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.3836","54.40","12,429","$676,138","676,137.60","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.2859","24.81","25,327","$628,363","628,362.87","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.1689","60.58","9,429","$571,209","571,208.82","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.1427","81.94","6,815","$558,421","558,421.10","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.1314","34.79","15,892","$552,883","552,882.68","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.0413","48.63","10,464","$508,864","508,864.32","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","1.0241","104.98","4,767","$500,440","500,439.66","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.8739","32.65","13,080","$427,062","427,062.00","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.8719","104.89","4,062","$426,063","426,063.18","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.8603","144.32","2,913","$420,404","420,404.16","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","0.8495","82.22","5,049","$415,104","415,103.54","Information Technology","B7TL820","US30303M1027","NASDAQ"
"MRK","MERCK & CO INC","Equity","0.8457","57.48","7,190","$413,281","413,281.20","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.8351","15.39","26,515","$408,066","408,065.85","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.8252","40.55","9,945","$403,270","403,269.75","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"GOOG","GOOGLE INC CLASS C","Equity","0.8153","548.00","727","$398,396","398,396.00","Information Technology","BKM4JZ7","US38259P7069","NASDAQ"
"GOOGL","GOOGLE INC CLASS A","Equity","0.8150","554.70","718","$398,275","398,274.60","Information Technology","B020QX2","US38259P5089","NASDAQ"
"C","CITIGROUP INC","Equity","0.8058","51.52","7,643","$393,767","393,767.36","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.7897","43.15","8,943","$385,890","385,890.45","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.7802","31.27","12,192","$381,244","381,243.84","Information Technology","2463247","US4581401001","NASDAQ"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.7768","160.50","2,365","$379,583","379,582.50","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.7726","113.61","3,323","$377,526","377,526.03","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.7643","98.13","3,806","$373,483","373,482.78","Health Care","2369174","US3755581036","NASDAQ"
"AMZN","AMAZON COM INC","Equity","0.7554","372.10","992","$369,123","369,123.20","Consumer Discretionary","2000019","US0231351067","NASDAQ"
