iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"30-Sep-2015"
Total Net Assets,"$44,728,690"
Shares Outstanding,"1,100,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.6199","1.00","277,287","$277,287","277,286.55","Cash and/or Derivatives","-","US0669224778","-"
"CVC","CABLEVISION SYSTEMS CORP CLASS A","Equity","0.2253","32.47","3,103","$100,754","100,754.41","Consumer Discretionary","2162243","US12686C1099","New York Stock Exchange Inc."
"CAM","CAMERON INTERNATIONAL CORP","Equity","0.2251","61.32","1,642","$100,687","100,687.44","Energy","2222233","US13342B1052","New York Stock Exchange Inc."
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.1988","83.02","1,071","$88,914","88,914.42","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"NVDA","NVIDIA CORP","Equity","0.1898","24.65","3,444","$84,895","84,894.60","Information Technology","2379504","US67066G1040","NASDAQ"
"CHK","CHESAPEAKE ENERGY CORP","Equity","0.1896","7.33","11,568","$84,793","84,793.44","Energy","2182779","US1651671075","New York Stock Exchange Inc."
"SJM","JM SMUCKER","Equity","0.1872","114.09","734","$83,742","83,742.06","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"AA","ALCOA INC","Equity","0.1858","9.66","8,605","$83,124","83,124.30","Materials","2021805","US0138171014","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.1856","122.97","675","$83,005","83,004.75","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"ATVI","ACTIVISION BLIZZARD INC","Equity","0.1842","30.89","2,667","$82,384","82,383.63","Information Technology","2575818","US00507V1098","NASDAQ"
"SNDK","SANDISK CORP","Equity","0.1835","54.33","1,511","$82,093","82,092.63","Information Technology","2765802","US80004C1018","NASDAQ"
"FCX","FREEPORT MCMORAN INC","Equity","0.1832","9.69","8,454","$81,919","81,919.26","Materials","2352118","US35671D8570","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.1826","31.02","2,633","$81,676","81,675.66","Financials","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.1819","30.14","2,700","$81,378","81,378.00","Information Technology","2463247","US4581401001","NASDAQ"
"SIG","SIGNET JEWELERS LTD","Equity","0.1808","136.13","594","$80,861","80,861.22","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.1808","90.13","897","$80,847","80,846.61","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"AVGO","AVAGO TECHNOLOGIES LTD","Equity","0.1797","125.01","643","$80,381","80,381.43","Information Technology","B3WS2X9","SG9999006241","NASDAQ"
"HCBK","HUDSON CITY BANCORP INC","Equity","0.1788","10.17","7,863","$79,967","79,966.71","Financials","2437952","US4436831071","NASDAQ"
"LEA","LEAR CORP","Equity","0.1785","108.78","734","$79,845","79,844.52","Consumer Discretionary","B570P91","US5218652049","New York Stock Exchange Inc."
"TXN","TEXAS INSTRUMENTS INCORPORATED","Equity","0.1777","49.52","1,605","$79,480","79,479.60","Information Technology","2885409","US8825081040","NASDAQ"
"COP","CONOCOPHILLIPS","Equity","0.1775","47.96","1,655","$79,374","79,373.80","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"PXD","PIONEER NATURAL RESOURCE","Equity","0.1773","121.64","652","$79,309","79,309.28","Energy","2690830","US7237871071","New York Stock Exchange Inc."
"EGN","ENERGEN CORP.","Equity","0.1762","49.86","1,581","$78,829","78,828.66","Energy","2012672","US29265N1081","New York Stock Exchange Inc."
"TSLA","TESLA MOTORS INC","Equity","0.1760","248.40","317","$78,743","78,742.80","Consumer Discretionary","B616C79","US88160R1014","NASDAQ"
"ALV","AUTOLIV INC","Equity","0.1757","109.01","721","$78,596","78,596.21","Consumer Discretionary","2064253","US0528001094","New York Stock Exchange Inc."
"RL","RALPH LAUREN CORPORATION","Equity","0.1757","118.16","665","$78,576","78,576.40","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.1756","37.12","2,116","$78,546","78,545.92","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.1755","78.88","995","$78,486","78,485.60","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"HRB","H&R BLOCK INC","Equity","0.1748","36.20","2,160","$78,192","78,192.00","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"LNKD","LINKEDIN CORP CLASS A","Equity","0.1747","190.13","411","$78,143","78,143.43","Information Technology","B3ZVCQ8","US53578A1088","New York Stock Exchange Inc."
"VIAB","VIACOM INC CLASS B","Equity","0.1746","43.15","1,810","$78,102","78,101.50","Consumer Discretionary","B0SRLF4","US92553P2011","NASDAQ"
"ADI","ANALOG DEVICES INC","Equity","0.1740","56.41","1,380","$77,846","77,845.80","Information Technology","2032067","US0326541051","NASDAQ"
"UA","UNDER ARMOUR A INC","Equity","0.1738","96.78","803","$77,714","77,714.34","Consumer Discretionary","B0PZN11","US9043111072","New York Stock Exchange Inc."
"SBUX","STARBUCKS CORP","Equity","0.1737","56.84","1,367","$77,700","77,700.28","Consumer Discretionary","2842255","US8552441094","NASDAQ"
"INTU","INTUIT INC","Equity","0.1734","88.75","874","$77,568","77,567.50","Information Technology","2459020","US4612021034","NASDAQ"
"PAYX","PAYCHEX INC","Equity","0.1733","47.63","1,627","$77,494","77,494.01","Information Technology","2674458","US7043261079","NASDAQ"
"FRC","FIRST REPUBLIC BANK","Equity","0.1732","62.77","1,234","$77,458","77,458.18","Financials","B4WHY15","US33616C1009","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.1731","52.22","1,483","$77,442","77,442.26","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"PWR","QUANTA SERVICES INC.","Equity","0.1730","24.21","3,196","$77,375","77,375.16","Industrials","2150204","US74762E1029","New York Stock Exchange Inc."
"AAP","ADVANCE AUTO PARTS INC","Equity","0.1729","189.53","408","$77,328","77,328.24","Consumer Discretionary","2822019","US00751Y1064","New York Stock Exchange Inc."
"UDR","UDR INC.","Equity","0.1728","34.48","2,242","$77,304","77,304.16","Financials","2727910","US9026531049","New York Stock Exchange Inc."
"TWTR","TWITTER INC","Equity","0.1725","26.94","2,864","$77,156","77,156.16","Information Technology","BFLR866","US90184L1026","New York Stock Exchange Inc."
"ADBE","ADOBE SYSTEM INC","Equity","0.1722","82.22","937","$77,040","77,040.14","Information Technology","2008154","US00724F1012","NASDAQ"
"AVT","AVNET INC","Equity","0.1722","42.68","1,805","$77,037","77,037.40","Information Technology","2066505","US0538071038","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE INC.","Equity","0.1720","77.16","997","$76,929","76,928.52","Financials","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"ACGL","ARCH CAPITAL GROUP LTD","Equity","0.1720","73.47","1,047","$76,923","76,923.09","Financials","2740542","BMG0450A1053","NASDAQ"
"GM","GENERAL MOTORS","Equity","0.1718","30.02","2,560","$76,851","76,851.20","Consumer Discretionary","B665KZ5","US37045V1008","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","0.1717","511.89","150","$76,784","76,783.50","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"CPB","CAMPBELL SOUP","Equity","0.1714","50.68","1,513","$76,679","76,678.84","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"CLR","CONTINENTAL RESOURCES INC","Equity","0.1714","28.97","2,646","$76,655","76,654.62","Energy","B1XGWS3","US2120151012","New York Stock Exchange Inc."
"TSO","TESORO CORP.","Equity","0.1713","97.24","788","$76,625","76,625.12","Energy","2884569","US8816091016","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.1713","59.89","1,279","$76,599","76,599.31","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"EIX","EDISON INTERNATIONAL","Equity","0.1712","63.07","1,214","$76,567","76,566.98","Utilities","2829515","US2810201077","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.1712","79.01","969","$76,561","76,560.69","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.1710","88.41","865","$76,475","76,474.65","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"XLNX","XILINX INC","Equity","0.1707","42.40","1,801","$76,362","76,362.40","Information Technology","2985677","US9839191015","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","0.1707","44.26","1,725","$76,349","76,348.50","Information Technology","2588173","US5949181045","NASDAQ"
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","0.1707","80.36","950","$76,342","76,342.00","Information Technology","2065308","US0530151036","NASDAQ"
"MRO","MARATHON OIL CORP","Equity","0.1706","15.40","4,956","$76,322","76,322.40","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.1705","53.33","1,430","$76,262","76,261.90","Financials","2965107","US6311031081","NASDAQ"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.1702","136.45","558","$76,139","76,139.10","Financials","2333931","US3137472060","New York Stock Exchange Inc."
"BRCM","BROADCOM CORP CLASS A","Equity","0.1702","51.43","1,480","$76,116","76,116.40","Information Technology","2235822","US1113201073","NASDAQ"
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.1701","75.12","1,013","$76,097","76,096.56","Financials","2319157","US29476L1070","New York Stock Exchange Inc."
"ETFC","E*TRADE FINANCIAL CORP.","Equity","0.1701","26.33","2,890","$76,094","76,093.70","Financials","2299011","US2692464017","NASDAQ"
"PSX","PHILLIPS 66","Equity","0.1701","76.84","990","$76,072","76,071.60","Energy","B78C4Y8","US7185461040","New York Stock Exchange Inc."
"COST","COSTCO WHOLESALE CORP","Equity","0.1700","144.57","526","$76,044","76,043.82","Consumer Staples","2701271","US22160K1051","NASDAQ"
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.1699","118.40","642","$76,013","76,012.80","Financials","2019479","US1011211018","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.1699","62.15","1,223","$76,009","76,009.45","Financials","2726177","US7588491032","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.1699","273.40","278","$76,005","76,005.20","Financials","BVLZX12","US29444U7000","NASDAQ"
"VNTV","VANTIV INC CLASS A","Equity","0.1698","44.92","1,691","$75,960","75,959.72","Information Technology","B6X55Y2","US92210H1059","New York Stock Exchange Inc."
"BHI","BAKER HUGHES INC","Equity","0.1698","52.04","1,459","$75,926","75,926.36","Energy","2072085","US0572241075","New York Stock Exchange Inc."
"MCHP","MICROCHIP TECHNOLOGY INC","Equity","0.1697","43.09","1,761","$75,881","75,881.49","Information Technology","2592174","US5950171042","NASDAQ"
"PANW","PALO ALTO NETWORKS INC.","Equity","0.1696","172.00","441","$75,852","75,852.00","Information Technology","B87ZMX0","US6974351057","New York Stock Exchange Inc."
"ARW","ARROW ELECTRONICS INC","Equity","0.1696","55.28","1,372","$75,844","75,844.16","Information Technology","2051404","US0427351004","New York Stock Exchange Inc."
"RTN","RAYTHEON","Equity","0.1695","109.26","694","$75,826","75,826.44","Industrials","2758051","US7551115071","New York Stock Exchange Inc."
"MXIM","MAXIM INTEGRATED PRODUCTS INC","Equity","0.1695","33.40","2,270","$75,818","75,818.00","Information Technology","2573760","US57772K1016","NASDAQ"
"EXPE","EXPEDIA INC","Equity","0.1694","117.68","644","$75,786","75,785.92","Consumer Discretionary","B748CK2","US30212P3038","NASDAQ"
"NYCB","NEW YORK COMMUNITY BANCORP INC","Equity","0.1693","18.06","4,194","$75,744","75,743.64","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"CE","CELANESE CORP SERIES A","Equity","0.1693","59.17","1,280","$75,738","75,737.60","Materials","B05MZT4","US1508701034","New York Stock Exchange Inc."
"DAL","DELTA AIR LINES INC","Equity","0.1693","44.87","1,688","$75,741","75,740.56","Industrials","B1W9D46","US2473617023","New York Stock Exchange Inc."
"TSN","TYSON FOODS INC CLASS A","Equity","0.1693","43.10","1,757","$75,727","75,726.70","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","0.1692","25.22","3,001","$75,685","75,685.22","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"HFC","HOLLYFRONTIER CORP","Equity","0.1690","48.84","1,548","$75,604","75,604.32","Energy","B5VX1H6","US4361061082","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","0.1690","89.90","841","$75,606","75,605.90","Information Technology","B7TL820","US30303M1027","NASDAQ"
"DLPH","DELPHI AUTOMOTIVE PLC","Equity","0.1690","76.04","994","$75,584","75,583.76","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"INCY","INCYTE CORP","Equity","0.1690","110.33","685","$75,576","75,576.05","Health Care","2471950","US45337C1027","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","0.1689","74.35","1,016","$75,540","75,539.60","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"DRE","DUKE REALTY REIT CORP","Equity","0.1689","19.05","3,965","$75,533","75,533.25","Financials","2284084","US2644115055","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.1689","82.18","919","$75,523","75,523.42","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","0.1689","86.61","872","$75,524","75,523.92","Information Technology","2342034","US3377381088","NASDAQ"
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.1688","250.00","302","$75,500","75,500.00","Consumer Discretionary","B65LWX6","US67103H1077","NASDAQ"
"MCD","MCDONALDS CORP","Equity","0.1687","98.53","766","$75,474","75,473.98","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"KIM","KIMCO REALTY REIT CORP","Equity","0.1687","24.43","3,089","$75,464","75,464.27","Financials","2491594","US49446R1095","New York Stock Exchange Inc."
"KLAC","KLA TENCOR CORP","Equity","0.1686","50.00","1,508","$75,400","75,400.00","Information Technology","2480138","US4824801009","NASDAQ"
"RAI","REYNOLDS AMERICAN INC","Equity","0.1686","44.27","1,703","$75,392","75,391.81","Consumer Staples","2429090","US7617131062","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.1685","121.95","618","$75,365","75,365.10","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"PCG","PG&E CORP","Equity","0.1685","52.80","1,427","$75,346","75,345.60","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"HSY","HERSHEY FOODS","Equity","0.1684","91.88","820","$75,342","75,341.60","Consumer Staples","2422806","US4278661081","New York Stock Exchange Inc."
"CMS","CMS ENERGY CORP","Equity","0.1684","35.32","2,133","$75,338","75,337.56","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"LLTC","LINEAR TECHNOLOGY CORP","Equity","0.1684","40.35","1,867","$75,333","75,333.45","Information Technology","2516839","US5356781063","NASDAQ"
"HCN","WELLTOWER INC","Equity","0.1684","67.72","1,112","$75,305","75,304.64","Financials","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"XYL","XYLEM INC","Equity","0.1683","32.85","2,292","$75,292","75,292.20","Industrials","B3P2CN8","US98419M1009","New York Stock Exchange Inc."
"SCG","SCANA CORP","Equity","0.1683","56.26","1,338","$75,276","75,275.88","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.1682","63.31","1,188","$75,212","75,212.28","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"FTI","FMC TECHNOLOGIES INC","Equity","0.1681","31.00","2,426","$75,206","75,206.00","Energy","2763561","US30249U1016","New York Stock Exchange Inc."
"PPL","PPL CORP","Equity","0.1681","32.89","2,286","$75,187","75,186.54","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"DOW","DOW CHEMICAL","Equity","0.1681","42.40","1,773","$75,175","75,175.20","Materials","2278719","US2605431038","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.1681","174.82","430","$75,173","75,172.60","Financials","2131179","US0534841012","New York Stock Exchange Inc."
"POM","PEPCO HOLDINGS INC","Equity","0.1680","24.22","3,102","$75,130","75,130.44","Utilities","2971698","US7132911022","New York Stock Exchange Inc."
"ALTR","ALTERA CORP","Equity","0.1680","50.08","1,500","$75,120","75,120.00","Information Technology","2021690","US0214411003","NASDAQ"
"PNW","PINNACLE WEST CORP","Equity","0.1679","64.14","1,171","$75,108","75,107.94","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"CLX","CLOROX","Equity","0.1679","115.53","650","$75,095","75,094.50","Consumer Staples","2204026","US1890541097","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","0.1678","66.85","1,123","$75,073","75,072.55","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.1675","83.36","899","$74,941","74,940.64","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.1675","211.63","354","$74,917","74,917.02","Financials","2852533","US74460D1090","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.1675","30.64","2,445","$74,915","74,914.80","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"AWK","AMERICAN WATER WORKS INC","Equity","0.1675","55.08","1,360","$74,909","74,908.80","Utilities","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"KORS","MICHAEL KORS HOLDINGS LTD","Equity","0.1674","42.24","1,773","$74,892","74,891.52","Consumer Discretionary","B7341C6","VGG607541015","New York Stock Exchange Inc."
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.1674","56.86","1,317","$74,885","74,884.62","Utilities","2026242","US0255371017","New York Stock Exchange Inc."
"GLW","CORNING INC","Equity","0.1673","17.12","4,372","$74,849","74,848.64","Information Technology","2224701","US2193501051","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.1673","50.62","1,478","$74,816","74,816.36","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"KR","KROGER","Equity","0.1672","36.07","2,073","$74,773","74,773.11","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.1671","35.41","2,111","$74,751","74,750.51","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.1671","106.32","703","$74,743","74,742.96","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.1671","83.69","893","$74,735","74,735.17","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"VRSN","VERISIGN INC","Equity","0.1671","70.56","1,059","$74,723","74,723.04","Information Technology","2142922","US92343E1029","NASDAQ"
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.1671","15.73","4,750","$74,718","74,717.50","Financials","B1W41J2","US7127041058","NASDAQ"
"CA","CA INC","Equity","0.1667","27.30","2,731","$74,556","74,556.30","Information Technology","2214832","US12673P1057","NASDAQ"
"PLD","PROLOGIS REIT INC","Equity","0.1666","38.90","1,916","$74,532","74,532.40","Financials","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT","Equity","0.1666","90.42","824","$74,506","74,506.08","Financials","2933632","US9290421091","New York Stock Exchange Inc."
"ULTA","ULTA SALON COSMETICS & FRAGRANCE I","Equity","0.1665","163.35","456","$74,488","74,487.60","Consumer Discretionary","B28TS42","US90384S3031","NASDAQ"
"FSL","FREESCALE SEMICONDUCTOR LTD","Equity","0.1665","36.58","2,036","$74,477","74,476.88","Information Technology","B4349B0","BMG3727Q1015","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.1665","26.25","2,837","$74,471","74,471.25","Information Technology","2198163","US17275R1023","NASDAQ"
"EL","ESTEE LAUDER INC CLASS A","Equity","0.1665","80.68","923","$74,468","74,467.64","Consumer Staples","2320524","US5184391044","New York Stock Exchange Inc."
"EA","ELECTRONIC ARTS INC","Equity","0.1665","67.75","1,099","$74,457","74,457.25","Information Technology","2310194","US2855121099","NASDAQ"
