iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"29-Jan-2016"
Total Net Assets,"$39,449,750"
Shares Outstanding,"1,000,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"GMCR","KEURIG GREEN MOUNTAIN INC","Equity","0.3206","89.25","1,417","$126,467","126,467.25","Consumer Staples","BKQVM44","US49271M1009","NASDAQ"
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.3163","114.47","1,090","$124,772","124,772.30","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"CB","CHUBB LTD","Equity","0.2766","113.07","965","$109,113","109,112.55","Financials","B3BQMF6","CH0044328745","New York Stock Exchange Inc."
"AR","ANTERO RESOURCES CORP","Equity","0.2242","27.17","3,255","$88,438","88,438.35","Energy","BFD2WR8","US03674X1063","New York Stock Exchange Inc."
"BXLT","BAXALTA INC","Equity","0.2219","40.01","2,188","$87,542","87,541.88","Health Care","BZ0CYQ4","US07177M1036","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.2102","310.57","267","$82,922","82,922.19","Financials","BVLZX12","US29444U7000","NASDAQ"
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.2101","90.48","916","$82,880","82,879.68","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"LULU","LULULEMON ATHLETICA INC","Equity","0.2066","62.07","1,313","$81,498","81,497.91","Consumer Discretionary","B23FN39","US5500211090","NASDAQ"
"CPGX","COLUMBIA PIPELINE GROUP INC","Equity","0.2057","18.55","4,375","$81,156","81,156.25","Energy","BZ03VL1","US1982801094","New York Stock Exchange Inc."
"AWK","AMERICAN WATER WORKS INC","Equity","0.2027","64.91","1,232","$79,969","79,969.12","Utilities","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"COH","COACH INC","Equity","0.2025","37.05","2,156","$79,880","79,879.80","Consumer Discretionary","2646015","US1897541041","New York Stock Exchange Inc."
"DG","DOLLAR GENERAL CORP","Equity","0.2007","75.06","1,055","$79,188","79,188.30","Consumer Discretionary","B5B1S13","US2566771059","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.2004","55.79","1,417","$79,054","79,054.43","Financials","2724193","US7561091049","New York Stock Exchange Inc."
"JAH","JARDEN CORP.","Equity","0.1997","53.05","1,485","$78,779","78,779.25","Consumer Discretionary","2028323","US4711091086","New York Stock Exchange Inc."
"MAT","MATTEL INC","Equity","0.1991","27.59","2,847","$78,549","78,548.73","Consumer Discretionary","2572303","US5770811025","NASDAQ"
"HRL","HORMEL FOODS CORP","Equity","0.1983","80.41","973","$78,239","78,238.93","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"NEE","NEXTERA ENERGY INC","Equity","0.1971","111.71","696","$77,750","77,750.16","Utilities","2328915","US65339F1012","New York Stock Exchange Inc."
"CMS","CMS ENERGY CORP","Equity","0.1967","38.88","1,996","$77,604","77,604.48","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"DRI","DARDEN RESTAURANTS INC","Equity","0.1965","63.06","1,229","$77,501","77,500.74","Consumer Discretionary","2289874","US2371941053","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.1963","55.23","1,402","$77,432","77,432.46","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.1961","80.08","966","$77,357","77,357.28","Financials","B03GQS4","US2538681030","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","0.1952","69.39","1,110","$77,023","77,022.90","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.1952","56.41","1,365","$77,000","76,999.65","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","0.1944","19.96","3,842","$76,686","76,686.32","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","0.1943","66.36","1,155","$76,646","76,645.80","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","0.1941","75.30","1,017","$76,580","76,580.10","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.1941","49.97","1,532","$76,554","76,554.04","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"ICE","INTERCONTINENTAL EXCHANGE INC","Equity","0.1939","263.80","290","$76,502","76,502.00","Financials","BFSSDS9","US45866F1049","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE INC.","Equity","0.1938","90.69","843","$76,452","76,451.67","Financials","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"LNT","ALLIANT ENERGY CORP","Equity","0.1928","65.34","1,164","$76,056","76,055.76","Utilities","2973821","US0188021085","New York Stock Exchange Inc."
"DLTR","DOLLAR TREE INC","Equity","0.1923","81.32","933","$75,872","75,871.56","Consumer Discretionary","2272476","US2567461080","NASDAQ"
"GGP","GENERAL GROWTH PROPERTIES REIT INC","Equity","0.1919","28.04","2,700","$75,708","75,708.00","Financials","B56VLR5","US3700231034","New York Stock Exchange Inc."
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.1918","60.97","1,241","$75,664","75,663.77","Utilities","2026242","US0255371017","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","0.1916","48.92","1,545","$75,581","75,581.40","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"CNC","CENTENE CORP.","Equity","0.1911","62.06","1,215","$75,403","75,402.90","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"TSN","TYSON FOODS INC CLASS A","Equity","0.1911","53.36","1,413","$75,398","75,397.68","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"ROST","ROSS STORES INC","Equity","0.1910","56.26","1,339","$75,332","75,332.14","Consumer Discretionary","2746711","US7782961038","NASDAQ"
"BRX","BRIXMOR PROPERTY GROUP INC","Equity","0.1909","26.62","2,829","$75,308","75,307.98","Financials","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.1905","123.78","607","$75,134","75,134.46","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.1901","81.69","918","$74,991","74,991.42","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.1901","38.22","1,962","$74,988","74,987.64","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.1899","72.39","1,035","$74,924","74,923.65","Financials","2726177","US7588491032","New York Stock Exchange Inc."
"K","KELLOGG","Equity","0.1899","73.44","1,020","$74,909","74,908.80","Consumer Staples","2486813","US4878361082","New York Stock Exchange Inc."
"STZ","CONSTELLATION BRANDS INC CLASS A","Equity","0.1898","152.48","491","$74,868","74,867.68","Consumer Staples","2170473","US21036P1084","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.1896","20.75","3,605","$74,804","74,803.75","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.1895","36.06","2,073","$74,752","74,752.38","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.1888","61.11","1,219","$74,493","74,493.09","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.1886","53.80","1,383","$74,405","74,405.40","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.1883","253.56","293","$74,293","74,293.08","Financials","2852533","US74460D1090","New York Stock Exchange Inc."
"RAI","REYNOLDS AMERICAN INC","Equity","0.1882","49.95","1,486","$74,226","74,225.70","Consumer Staples","2429090","US7617131062","New York Stock Exchange Inc."
"AVGO","BROADCOM LTD","Equity","0.1881","133.71","555","$74,209","74,209.05","Information Technology","B3WS2X9","SG9999006241","NASDAQ"
"WYNN","WYNN RESORTS LTD","Equity","0.1878","67.34","1,100","$74,074","74,074.00","Consumer Discretionary","2963811","US9831341071","NASDAQ"
"D","DOMINION RESOURCES INC","Equity","0.1877","72.17","1,026","$74,046","74,046.42","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"EXC","EXELON CORP","Equity","0.1868","29.57","2,492","$73,688","73,688.44","Utilities","2670519","US30161N1019","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","0.1866","112.21","656","$73,610","73,609.76","Information Technology","B7TL820","US30303M1027","NASDAQ"
"KMB","KIMBERLY CLARK CORP","Equity","0.1865","128.42","573","$73,585","73,584.66","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.1864","62.00","1,186","$73,532","73,532.00","Financials","2965107","US6311031081","NASDAQ"
"ETR","ENTERGY CORP","Equity","0.1863","70.58","1,041","$73,474","73,473.78","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"FE","FIRSTENERGY CORP","Equity","0.1862","33.06","2,222","$73,459","73,459.32","Utilities","2100920","US3379321074","New York Stock Exchange Inc."
"ULTA","ULTA SALON COSMETICS & FRAGRANCE I","Equity","0.1860","181.17","405","$73,374","73,373.85","Consumer Discretionary","B28TS42","US90384S3031","NASDAQ"
"DTE","DTE ENERGY","Equity","0.1860","85.01","863","$73,364","73,363.63","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"KR","KROGER","Equity","0.1857","38.81","1,888","$73,273","73,273.28","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"SCG","SCANA CORP","Equity","0.1857","62.95","1,164","$73,274","73,273.80","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"PCG","PG&E CORP","Equity","0.1857","54.91","1,334","$73,250","73,249.94","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"HRS","HARRIS CORP","Equity","0.1854","86.97","841","$73,142","73,141.77","Information Technology","2412001","US4138751056","New York Stock Exchange Inc."
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","Equity","0.1853","60.97","1,199","$73,103","73,103.03","Consumer Discretionary","B39QT24","US8110651010","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.1849","44.92","1,624","$72,950","72,950.08","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.1849","41.30","1,766","$72,936","72,935.80","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"SJM","JM SMUCKER","Equity","0.1848","128.32","568","$72,886","72,885.76","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.1846","66.31","1,098","$72,808","72,808.38","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.1844","93.84","775","$72,726","72,726.00","Consumer Staples","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"CVC","CABLEVISION SYSTEMS CORP CLASS A","Equity","0.1840","31.91","2,275","$72,595","72,595.25","Consumer Discretionary","2162243","US12686C1099","New York Stock Exchange Inc."
