iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"28-Feb-2013"
Total Net Assets,"$153,480,354"
Shares Outstanding,"4,700,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"GEC","GENERAL ELECTRIC CO.","Equity","1.7108","23.22","113,079","$2,625,694","-","Industrials","5254471","US3696041033","Deutsche Boerse Ag"
"AAPL*","APPLE INC","Equity","2.8872","441.40","10,039","$4,431,215","-","Information Technology","B011001","US0378331005","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"CVX","CHEVRON CORP","Equity","1.6040","117.15","21,014","$2,461,790","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","2.8845","89.55","49,438","$4,427,173","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.4648","76.11","29,539","$2,248,213","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","1.4643","801.20","2,805","$2,247,366","-","Information Technology","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"MSFT","MICROSOFT CORP","Equity","1.4639","27.80","80,821","$2,246,824","-","Information Technology","2588173","US5949181045","NASDAQ"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.5215","200.83","11,628","$2,335,251","-","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.4271","27.37","80,026","$2,190,312","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.4664","76.18","29,544","$2,250,662","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","1.0787","91.75","18,044","$1,655,537","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.9247","46.53","30,501","$1,419,212","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.8443","11.23","115,388","$1,295,807","-","Financials","BHZL9B0","US0605051046","Swiss Exchange"
"QCI","QUALCOMM","Equity","0.7802","65.63","18,245","$1,197,419","-","Information Technology","5382468","US7475251036","Deutsche Boerse Ag"
"T","AT&T INC","Equity","1.4460","35.91","61,803","$2,219,346","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.7793","20.85","57,369","$1,196,144","-","Information Technology","2198163","US17275R1023","NASDAQ"
"INCO","INTEL CORPORATION CORP","Equity","0.7280","20.85","53,588","$1,117,310","-","Information Technology","5923652","US4581401001","Nyse Euronext - Euronext Amsterdam"
"JPM","JPMORGAN CHASE","Equity","1.2977","48.92","40,714","$1,991,729","-","Financials","0190031","US46625H1005","London Stock Exchange"
"SLBA","SCHLUMBERGER LTD.","Equity","0.7210","77.85","14,215","$1,106,638","-","Energy","4779232","AN8068571086","Nyse Euronext - Euronext Amsterdam"
"WFC*","WELLS FARGO CO","Equity","1.2292","35.08","53,780","$1,886,602","-","Financials","B045BZ2","US9497461015","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"MCD","MCDONALDS CORP","Equity","0.6751","95.90","10,805","$1,036,200","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","1.0965","38.72","43,464","$1,682,926","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","0.6674","264.27","3,876","$1,024,311","-","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"CMCSA","COMCAST A CORP","Equity","0.5876","39.79","22,667","$901,920","-","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"ORCL","ORACLE CORP","Equity","0.9336","34.26","41,824","$1,432,890","-","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.5478","90.55","9,285","$840,757","-","Industrials","2915500","US9130171096","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.4925","91.41","8,269","$755,869","-","Health Care","2023607","US0311621009","NASDAQ"
"WMT","WALMART STORES INC","Equity","0.9189","70.78","19,926","$1,410,362","-","Consumer Staples","2961280","US9311421039","Bolsa De Valores De Lima"
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.4661","82.33","8,689","$715,365","-","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.9079","42.73","32,610","$1,393,425","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.4502","33.98","20,335","$690,983","-","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.8586","41.97","31,399","$1,317,816","-","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.4178","82.65","7,758","$641,199","-","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"ABBV","ABBVIE INC.","Equity","0.4034","36.92","16,768","$619,075","-","Health Care","B8S0P46","US00287Y1091","Nyse Euronext - Euronext Paris"
"PEP","PEPSICO INC","Equity","0.8229","75.77","16,669","$1,263,010","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.3823","76.90","7,631","$586,824","-","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.3776","114.43","5,065","$579,588","-","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.3747","101.03","5,692","$575,063","-","Materials","2654320","US61166W1018","New York Stock Exchange Inc."
"AIG*","AMERICAN INTERNATIONAL GROUP INC","Equity","0.3711","38.01","14,984","$569,542","-","Financials","B00PHX6","US0268747849","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"HD","HOME DEPOT INC","Equity","0.7207","68.50","16,147","$1,106,070","-","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"TWX*","TIME WARNER INC","Equity","0.3511","53.17","10,136","$538,931","-","Consumer Discretionary","B3QHV68","US8873173038","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"DUK","DUKE ENERGY CORP","Equity","0.3411","69.25","7,560","$523,530","-","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"EMC","EMC CORP","Equity","0.3361","23.01","22,420","$515,884","-","Information Technology","2295172","US2686481027","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC","Equity","0.3286","74.36","6,782","$504,310","-","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.6588","102.16","9,897","$1,011,078","-","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"KTF","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.3243","27.65","18,002","$497,755","-","Consumer Staples","B8FQR30","US6092071058","Boerse Stuttgart"
"DIS","WALT DISNEY","Equity","0.6497","54.59","18,266","$997,141","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"4XS","EXPRESS SCRIPTS HOLDING CO","Equity","0.3209","56.91","8,655","$492,556","-","Health Care","B7WDD51","US30219G1085","Deutsche Boerse Ag"
"MDT","MEDTRONIC PLC","Equity","0.3207","44.96","10,949","$492,267","-","Health Care","2575465","US5850551061","New York Stock Exchange Inc."
"VISA","VISA INC","Equity","0.5845","158.64","5,655","$897,109","-","Information Technology","B73HHS3","US92826C8394","Spot Regulated Market - Bvb"
"LOW","LOWES COMPANIES INC","Equity","0.3121","38.15","12,558","$479,088","-","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
