iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"31-Jul-2015"
Total Net Assets,"$54,280,818"
Shares Outstanding,"1,200,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.5764","121.30","16,004","$1,941,285","1,941,285.20","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","1.8440","46.70","21,433","$1,000,921","1,000,921.10","Information Technology","2588173","US5949181045","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.6841","79.21","11,541","$914,163","914,162.61","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.4323","57.87","13,435","$777,483","777,483.45","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.4090","100.21","7,632","$764,803","764,802.72","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.3317","26.10","27,696","$722,866","722,865.60","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.2955","68.53","10,261","$703,186","703,186.33","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.1187","36.06","16,840","$607,250","607,250.40","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.0812","34.74","16,893","$586,863","586,862.82","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","1.0727","536.15","1,086","$582,259","582,258.90","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"PG","PROCTER & GAMBLE","Equity","1.0471","76.70","7,410","$568,347","568,347.00","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.9828","46.79","11,401","$533,453","533,452.79","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.9796","120.00","4,431","$531,720","531,720.00","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"GOOG","GOOGLE INC CLASS C","Equity","0.9762","625.61","847","$529,892","529,891.67","Information Technology","BKM4JZ7","US38259P7069","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","0.9588","94.01","5,536","$520,439","520,439.36","Information Technology","B7TL820","US30303M1027","NASDAQ"
"GOOGL","GOOGLE INC CLASS A","Equity","0.9545","657.50","788","$518,110","518,110.00","Information Technology","B020QX2","US38259P5089","NASDAQ"
"BAC","BANK OF AMERICA CORP","Equity","0.9508","17.88","28,865","$516,106","516,106.20","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.8980","58.46","8,338","$487,439","487,439.48","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.8876","117.86","4,088","$481,812","481,811.68","Health Care","2369174","US3755581036","NASDAQ"
"KO","COCA-COLA","Equity","0.8646","41.08","11,424","$469,298","469,297.92","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.8460","58.96","7,789","$459,239","459,239.44","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.8413","88.48","5,161","$456,645","456,645.28","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.8336","142.74","3,170","$452,486","452,485.80","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.7798","117.03","3,617","$423,298","423,297.51","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.7688","161.99","2,576","$417,286","417,286.24","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.7481","75.34","5,390","$406,083","406,082.60","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.7335","28.42","14,009","$398,136","398,135.78","Information Technology","2198163","US17275R1023","NASDAQ"
"PEP","PEPSICO INC","Equity","0.7223","96.35","4,069","$392,048","392,048.15","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.7095","39.94","9,642","$385,101","385,101.48","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.6937","28.95","13,007","$376,553","376,552.65","Information Technology","2463247","US4581401001","NASDAQ"
"AMGN","AMGEN INC","Equity","0.6806","176.59","2,092","$369,426","369,426.28","Health Care","2023607","US0311621009","NASDAQ"
"CMCSA","COMCAST A CORP","Equity","0.6726","62.41","5,850","$365,099","365,098.50","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.6690","85.53","4,246","$363,160","363,160.38","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.6403","112.47","3,090","$347,532","347,532.30","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"AGN","ALLERGAN","Equity","0.6302","331.15","1,033","$342,078","342,077.95","Health Care","BY9D546","IE00BY9D5467","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.6098","70.01","4,728","$331,007","331,007.28","Health Care","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","0.5882","71.98","4,436","$319,303","319,303.28","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.5855","121.40","2,618","$317,825","317,825.20","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.5634","78.39","3,901","$305,799","305,799.39","Health Care","BTN1Y11","IE00BTN1Y115","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","0.5531","65.64","4,574","$300,237","300,237.36","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
