iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"29-Aug-2014"
Total Net Assets,"$47,391,797"
Shares Outstanding,"1,100,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.3848","102.50","15,650","$1,604,125","-","Information Technology","2046251","US0378331005","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","2.2733","99.46","10,832","$1,077,351","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.8947","45.43","19,765","$897,924","-","Information Technology","2588173","US5949181045","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.5523","103.73","7,092","$735,653","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.3784","25.98","25,145","$653,267","-","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.3609","51.44","12,538","$644,955","-","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","1.3076","129.45","4,787","$619,677","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.1943","83.11","6,810","$565,979","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.1922","59.45","9,504","$565,013","-","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.0930","49.82","10,397","$517,979","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.0075","192.30","2,483","$477,481","-","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.9941","29.39","16,030","$471,122","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.9647","34.96","13,077","$457,172","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.9335","60.11","7,360","$442,410","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.9174","34.92","12,450","$434,754","-","Information Technology","2463247","US4581401001","NASDAQ"
"BAC","BANK OF AMERICA CORP","Equity","0.8983","16.09","26,460","$425,741","-","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.8749","107.58","3,854","$414,613","-","Health Care","2369174","US3755581036","NASDAQ"
"KO","COCA-COLA","Equity","0.8745","41.72","9,934","$414,446","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","0.8639","582.36","703","$409,399","-","Information Technology","B020QX2","US38259P5089","NASDAQ"
"GOOG","GOOGLE INC CLASS C","Equity","0.8575","571.60","711","$406,408","-","Information Technology","BKM4JZ7","US38259P7069","NASDAQ"
"C","CITIGROUP INC","Equity","0.8281","51.65","7,598","$392,437","-","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.8132","137.25","2,808","$385,398","-","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.7910","89.88","4,171","$374,889","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.7898","41.53","9,013","$374,310","-","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"SLB","SCHLUMBERGER NV","Equity","0.7563","109.64","3,269","$358,413","-","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.7451","92.49","3,818","$353,127","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","0.7414","74.82","4,696","$351,355","-","Information Technology","B7TL820","US30303M1027","NASDAQ"
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.7165","85.58","3,968","$339,581","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","0.6982","339.04","976","$330,903","-","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"HD","HOME DEPOT INC","Equity","0.6970","93.50","3,533","$330,336","-","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.6806","24.99","12,907","$322,546","-","Information Technology","2198163","US17275R1023","NASDAQ"
"QCOM","QUALCOMM INC","Equity","0.6805","76.10","4,238","$322,512","-","Information Technology","2714923","US7475251036","NASDAQ"
"WMT","WALMART STORES INC","Equity","0.6460","75.50","4,055","$306,153","-","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"CMCSA","COMCAST A CORP","Equity","0.6182","54.73","5,353","$292,970","-","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"V","VISA INC CLASS A","Equity","0.5655","212.52","1,261","$267,988","-","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.5564","139.38","1,892","$263,707","-","Health Care","2023607","US0311621009","NASDAQ"
"COP","CONOCOPHILLIPS","Equity","0.5255","81.22","3,066","$249,021","-","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.5056","105.27","2,276","$239,595","-","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.4965","107.98","2,179","$235,288","-","Industrials","2915500","US9130171096","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.4959","79.45","2,958","$235,013","-","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.4898","93.72","2,477","$232,144","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"MMM","3M CO","Equity","0.4783","144.00","1,574","$226,656","-","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.4728","126.80","1,767","$224,056","-","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.4641","55.28","3,979","$219,959","-","-","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.4539","43.08","4,993","$215,098","-","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.4526","89.55","2,395","$214,472","-","Financials","2026082","US0258161092","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.4525","86.68","2,474","$214,446","-","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","0.4419","50.65","4,135","$209,438","-","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.4364","103.73","1,994","$206,838","-","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"BIIB","BIOGEN INC","Equity","0.4285","343.04","592","$203,080","-","Health Care","2455965","US09062X1037","NASDAQ"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.4130","56.06","3,491","$195,705","-","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.4117","75.81","2,574","$195,135","-","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"CELG","CELGENE CORP","Equity","0.4094","95.02","2,042","$194,031","-","Health Care","2182348","US1510201049","NASDAQ"
"GS","GOLDMAN SACHS GROUP INC","Equity","0.4074","179.11","1,078","$193,081","-","Financials","2407966","US38141G1040","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.4069","42.28","4,561","$192,839","-","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"HPQ","HEWLETT PACKARD","Equity","0.3821","38.00","4,765","$181,070","-","Information Technology","2424006","US4282361033","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.3750","95.23","1,866","$177,699","-","Industrials","2020459","US4385161066","New York Stock Exchange Inc."
"CAT","CATERPILLAR INC","Equity","0.3669","109.07","1,594","$173,858","-","Industrials","2180201","US1491231015","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.3664","97.33","1,784","$173,637","-","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"TWX","TIME WARNER INC","Equity","0.3633","77.03","2,235","$172,162","-","Consumer Discretionary","B63QTN2","US8873173038","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.3613","55.50","3,085","$171,218","-","Information Technology","2293819","US2786421030","NASDAQ"
"DOW","DOW CHEMICAL","Equity","0.3446","53.55","3,050","$163,328","-","Materials","2278719","US2605431038","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","0.3446","42.24","3,866","$163,300","-","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"PCLN","PRICELINE GROUP INC/THE","Equity","0.3440","1,244.31","131","$163,005","-","Consumer Discretionary","2779063","US7415034039","NASDAQ"
"F","F MOTOR","Equity","0.3389","17.41","9,226","$160,625","-","Consumer Discretionary","2615468","US3453708600","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.3385","63.56","2,524","$160,425","-","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.3380","63.85","2,509","$160,200","-","Health Care","2575465","US5850551061","New York Stock Exchange Inc."
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.3254","36.19","4,261","$154,206","-","-","B8CKK03","US6092071058","NASDAQ"
"DD","E I DU PONT DE NEMOURS","Equity","0.3241","66.11","2,323","$153,574","-","Materials","2018175","US2635341090","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.3204","115.65","1,313","$151,848","-","Materials","2654320","US61166W1018","New York Stock Exchange Inc."
"EOG","EOG RESOURCES INC","Equity","0.3183","109.88","1,373","$150,865","-","Energy","2318024","US26875P1012","New York Stock Exchange Inc."
"EMC","EMC CORP","Equity","0.3171","29.53","5,089","$150,278","-","Information Technology","2295172","US2686481027","New York Stock Exchange Inc."
"AGN","ALLERGAN PLC","Equity","0.3171","226.98","662","$150,261","-","-","BD1NQJ9","IE00BD1NQJ95","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.3141","64.73","2,300","$148,879","-","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"SBUX","STARBUCKS CORP","Equity","0.3115","77.81","1,897","$147,606","-","Consumer Discretionary","2842255","US8552441094","NASDAQ"
"HAL","HALLIBURTON","Equity","0.3043","67.61","2,133","$144,212","-","Energy","2405302","US4062161017","New York Stock Exchange Inc."
"ESRX","EXPRESS SCRIPTS HOLDING CO","Equity","0.3036","73.93","1,946","$143,868","-","Health Care","B7QQYV9","US30219G1085","NASDAQ"
"APC","ANADARKO PETROLEUM CORP","Equity","0.3017","112.69","1,269","$143,004","-","Energy","2032380","US0325111070","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.2945","78.55","1,777","$139,583","-","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"WAG","WALGREEN","Equity","0.2887","60.52","2,261","$136,836","-","Consumer Staples","2934839","US9314221097","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.2865","52.51","2,586","$135,791","-","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"COST","COSTCO WHOLESALE CORP","Equity","0.2833","121.08","1,109","$134,278","-","Consumer Staples","2701271","US22160K1051","NASDAQ"
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.2831","170.03","789","$134,154","-","Financials","2812452","US8288061091","New York Stock Exchange Inc."
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.2821","114.35","1,169","$133,675","-","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.2776","54.74","2,403","$131,540","-","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","0.2768","73.99","1,773","$131,184","-","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"TXN","TEXAS INSTRUMENTS INCORPORATED","Equity","0.2758","48.18","2,713","$130,712","-","Information Technology","2885409","US8825081040","NASDAQ"
"ACN","ACCENTURE PLC","Equity","0.2735","81.06","1,599","$129,615","-","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.2735","35.42","3,659","$129,602","-","Consumer Discretionary","BBM4S68","US90130A1016","NASDAQ"
"MS","MORGAN STANLEY","Equity","0.2702","34.31","3,732","$128,045","-","Financials","2262314","US6174464486","New York Stock Exchange Inc."
"PSX","PHILLIPS 66","Equity","0.2701","87.02","1,471","$128,006","-","Energy","B78C4Y8","US7185461040","New York Stock Exchange Inc."
"AGN","ALLERGAN INC","Equity","0.2597","163.68","752","$123,087","-","-","2017213","US0184901025","New York Stock Exchange Inc."
"DHR","DANAHER CORP","Equity","0.2552","76.61","1,579","$120,967","-","Industrials","2250870","US2358511028","New York Stock Exchange Inc."
"LMT","LOCKHEED MARTIN CORP","Equity","0.2533","174.00","690","$120,060","-","Industrials","2522096","US5398301094","New York Stock Exchange Inc."
