iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"29-Jul-2016"
Total Net Assets,"$73,533,630"
Shares Outstanding,"1,600,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"S","SPRINT CORP","Equity","0.2703","6.14","32,372","$198,764","198,764.08","Telecommunications","BC4FF21","US85207U1051","New York Stock Exchange Inc."
"WCN","WASTE CONNECTIONS INC","Equity","0.2450","74.48","2,419","$180,167","180,167.12","Industrials","BYVG1F6","CA94106B1013","New York Stock Exchange Inc."
"INFO","IHS MARKIT LTD","Equity","0.2347","34.74","4,968","$172,588","172,588.32","Industrials","BD0Q558","BMG475671050","NASDAQ"
"LNKD","LINKEDIN CORP CLASS A","Equity","0.2317","192.73","884","$170,373","170,373.32","Information Technology","B3ZVCQ8","US53578A1088","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.2303","32.03","5,288","$169,375","169,374.64","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"GPS","GAP INC","Equity","0.2198","25.79","6,266","$161,600","161,600.14","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"Z","ZILLOW GROUP INC CLASS C","Equity","0.2135","39.25","4,000","$157,000","157,000.00","Information Technology","BYXJF62","US98954M2008","NASDAQ"
"N","NETSUITE INC.","Equity","0.2132","108.85","1,440","$156,744","156,744.00","Information Technology","B2B0FZ2","US64118Q1076","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","0.2113","44.00","3,531","$155,364","155,364.00","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"SWN","SOUTHWESTERN ENERGY","Equity","0.2111","14.58","10,649","$155,262","155,262.42","Energy","2828619","US8454671095","New York Stock Exchange Inc."
"GRMN","GARMIN LTD","Equity","0.2030","54.33","2,748","$149,299","149,298.84","Consumer Discretionary","B3Z5T14","CH0114405324","NASDAQ"
"BRX","BRIXMOR PROPERTY GROUP INC","Equity","0.2024","28.40","5,241","$148,844","148,844.40","Financials","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.1998","31.16","4,716","$146,951","146,950.56","Information Technology","2293819","US2786421030","NASDAQ"
"AXTA","AXALTA COATING SYSTEMS LTD","Equity","0.1986","28.55","5,116","$146,062","146,061.80","Materials","BSFWCF5","BMG0750C1082","New York Stock Exchange Inc."
"LLTC","LINEAR TECHNOLOGY CORP","Equity","0.1979","59.99","2,426","$145,536","145,535.74","Information Technology","2516839","US5356781063","NASDAQ"
"NVDA","NVIDIA CORP","Equity","0.1967","57.10","2,533","$144,634","144,634.30","Information Technology","2379504","US67066G1040","NASDAQ"
"QRVO","QORVO INC","Equity","0.1946","63.23","2,263","$143,089","143,089.49","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"LNG","CHENIERE ENERGY INC","Equity","0.1936","41.83","3,403","$142,347","142,347.49","Energy","2654364","US16411R2085","Nyse Mkt Llc"
"KORS","MICHAEL KORS HOLDINGS LTD","Equity","0.1929","51.72","2,742","$141,816","141,816.24","Consumer Discretionary","B7341C6","VGG607541015","New York Stock Exchange Inc."
"ULTA","ULTA SALON COSMETICS & FRAGRANCE I","Equity","0.1925","261.21","542","$141,576","141,575.82","Consumer Discretionary","B28TS42","US90384S3031","NASDAQ"
"WWAV","WHITEWAVE FOODS","Equity","0.1925","55.49","2,551","$141,555","141,554.99","Consumer Staples","B834PQ5","US9662441057","New York Stock Exchange Inc."
"DRE","DUKE REALTY REIT CORP","Equity","0.1925","28.79","4,916","$141,532","141,531.64","Financials","2284084","US2644115055","New York Stock Exchange Inc."
"LULU","LULULEMON ATHLETICA INC","Equity","0.1917","77.65","1,815","$140,935","140,934.75","Consumer Discretionary","B23FN39","US5500211090","NASDAQ"
"DLTR","DOLLAR TREE INC","Equity","0.1916","96.29","1,463","$140,872","140,872.27","Consumer Discretionary","2272476","US2567461080","NASDAQ"
"VMW","VMWARE INC CLASS A","Equity","0.1897","72.98","1,911","$139,465","139,464.78","Information Technology","B23SN61","US9285634021","New York Stock Exchange Inc."
"HPE","HEWLETT PACKARD ENTERPRISE","Equity","0.1887","21.02","6,600","$138,732","138,732.00","Information Technology","BYVYWS0","US42824C1099","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.1876","39.23","3,516","$137,933","137,932.68","Financials","2417578","US40414L1098","New York Stock Exchange Inc."
"HSY","HERSHEY FOODS","Equity","0.1874","110.76","1,244","$137,785","137,785.44","Consumer Staples","2422806","US4278661081","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.1873","71.47","1,927","$137,723","137,722.69","Financials","2724193","US7561091049","New York Stock Exchange Inc."
"DPZ","DOMINOS PIZZA INC.","Equity","0.1871","147.30","934","$137,578","137,578.20","Consumer Discretionary","B01SD70","US25754A2015","New York Stock Exchange Inc."
"GGP","GENERAL GROWTH PROPERTIES REIT INC","Equity","0.1864","31.95","4,291","$137,097","137,097.45","Financials","B56VLR5","US3700231034","New York Stock Exchange Inc."
"BLL","BALL CORP","Equity","0.1864","70.67","1,939","$137,029","137,029.13","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"RMD","RESMED INC.","Equity","0.1859","68.88","1,985","$136,727","136,726.80","Health Care","2732903","US7611521078","New York Stock Exchange Inc."
"SJM","JM SMUCKER","Equity","0.1853","154.16","884","$136,277","136,277.44","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"MU","MICRON TECHNOLOGY INC","Equity","0.1845","13.74","9,876","$135,696","135,696.24","Information Technology","2588184","US5951121038","NASDAQ"
"SYMC","SYMANTEC CORP","Equity","0.1844","20.43","6,636","$135,573","135,573.48","Information Technology","2861078","US8715031089","NASDAQ"
"MAC","MACERICH REIT","Equity","0.1840","89.24","1,516","$135,288","135,287.84","Financials","2543967","US5543821012","New York Stock Exchange Inc."
"CNC","CENTENE CORP.","Equity","0.1830","70.55","1,907","$134,539","134,538.85","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"DKS","DICKS SPORTING GOODS INC.","Equity","0.1828","51.29","2,621","$134,431","134,431.09","Consumer Discretionary","2969637","US2533931026","New York Stock Exchange Inc."
"URI","UNITED RENTALS INC","Equity","0.1827","79.67","1,686","$134,324","134,323.62","Industrials","2134781","US9113631090","New York Stock Exchange Inc."
"IMS","IMS HEALTH HOLDINGS INC","Equity","0.1825","30.02","4,471","$134,219","134,219.42","Health Care","BKY7XL8","US44970B1098","New York Stock Exchange Inc."
"VER","VEREIT INC","Equity","0.1824","11.06","12,126","$134,114","134,113.56","Financials","BYVVTJ1","US92339V1008","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.1814","117.82","1,132","$133,372","133,372.24","Financials","2096847","US78440X1019","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.1811","11.70","11,383","$133,181","133,181.10","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"KSS","KOHLS CORP","Equity","0.1807","41.59","3,195","$132,880","132,880.05","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"HRB","H&R BLOCK INC","Equity","0.1805","23.79","5,578","$132,701","132,700.62","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"HOG","HARLEY DAVIDSON INC","Equity","0.1804","52.92","2,507","$132,670","132,670.44","Consumer Discretionary","2411053","US4128221086","New York Stock Exchange Inc."
"ROST","ROSS STORES INC","Equity","0.1804","61.83","2,145","$132,625","132,625.35","Consumer Discretionary","2746711","US7782961038","NASDAQ"
"KIM","KIMCO REALTY REIT CORP","Equity","0.1802","32.10","4,129","$132,541","132,540.90","Financials","2491594","US49446R1095","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.1802","54.49","2,432","$132,520","132,519.68","Financials","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS CORP CLASS A","Equity","0.1802","115.00","1,152","$132,480","132,480.00","Telecommunications","2429294","US78388J1060","NASDAQ"
"MRVL","MARVELL TECHNOLOGY GROUP LTD","Equity","0.1802","11.75","11,274","$132,470","132,469.50","Information Technology","2594653","BMG5876H1051","NASDAQ"
"HCN","WELLTOWER INC","Equity","0.1801","79.33","1,669","$132,402","132,401.77","Financials","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"TWTR","TWITTER INC","Equity","0.1798","16.64","7,944","$132,188","132,188.16","Information Technology","BFLR866","US90184L1026","New York Stock Exchange Inc."
"TXN","TEXAS INSTRUMENTS INCORPORATED","Equity","0.1797","69.75","1,894","$132,107","132,106.50","Information Technology","2885409","US8825081040","NASDAQ"
"VTR","VENTAS REIT INC","Equity","0.1796","76.16","1,734","$132,061","132,061.44","Financials","2927925","US92276F1003","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","0.1794","71.89","1,835","$131,918","131,918.15","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"SPLK","SPLUNK INC","Equity","0.1793","62.54","2,108","$131,834","131,834.32","Information Technology","B424494","US8486371045","NASDAQ"
"COST","COSTCO WHOLESALE CORP","Equity","0.1792","167.22","788","$131,769","131,769.36","Consumer Staples","2701271","US22160K1051","NASDAQ"
"ILMN","ILLUMINA INC","Equity","0.1792","166.35","792","$131,749","131,749.20","Health Care","2613990","US4523271090","NASDAQ"
"EW","EDWARDS LIFESCIENCES CORP","Equity","0.1788","114.52","1,148","$131,469","131,468.96","Health Care","2567116","US28176E1082","New York Stock Exchange Inc."
"HPQ","HP INC","Equity","0.1788","14.01","9,383","$131,456","131,455.83","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"PAGP","PLAINS GP HOLDINGS CLASS A","Equity","0.1788","10.62","12,378","$131,454","131,454.36","Energy","BFMXX57","US72651A1088","New York Stock Exchange Inc."
"Q","QUINTILES TRANSNATIONAL HOLDINGS I","Equity","0.1788","77.64","1,693","$131,445","131,444.52","Health Care","B7VM917","US74876Y1010","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.1787","31.44","4,180","$131,419","131,419.20","Telecommunications","2185046","US1567001060","New York Stock Exchange Inc."
"JWN","NORDSTROM INC","Equity","0.1787","44.23","2,971","$131,407","131,407.33","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","0.1786","44.75","2,935","$131,341","131,341.25","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"WAT","WATER CORP CORP","Equity","0.1785","158.93","826","$131,276","131,276.18","Health Care","2937689","US9418481035","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.1785","227.04","578","$131,229","131,229.12","Financials","2812452","US8288061091","New York Stock Exchange Inc."
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.1783","17.74","7,391","$131,116","131,116.34","Financials","2567503","US44107P1049","New York Stock Exchange Inc."
"ALKS","ALKERMES PLC","Equity","0.1783","49.90","2,627","$131,087","131,087.30","Health Care","B3P6D26","IE00B56GVS15","NASDAQ"
"CTAS","CINTAS CORP","Equity","0.1780","107.27","1,220","$130,869","130,869.40","Industrials","2197137","US1729081059","NASDAQ"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES IN","Equity","0.1778","112.30","1,164","$130,717","130,717.20","Financials","2009210","US0152711091","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","0.1776","85.19","1,533","$130,596","130,596.27","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"VAR","VARIAN MEDICAL SYSTEMS INC","Equity","0.1770","94.74","1,374","$130,173","130,172.76","Health Care","2927516","US92220P1057","New York Stock Exchange Inc."
"PII","POLARIS INDUSTRIES INC","Equity","0.1767","98.75","1,316","$129,955","129,955.00","Consumer Discretionary","2692933","US7310681025","New York Stock Exchange Inc."
"HOLX","HOLOGIC INC.","Equity","0.1765","38.49","3,372","$129,788","129,788.28","Health Care","2433530","US4364401012","NASDAQ"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.1762","131.14","988","$129,566","129,566.32","Health Care","2783815","US98956P1021","New York Stock Exchange Inc."
"CAT","CATERPILLAR INC","Equity","0.1760","82.76","1,564","$129,437","129,436.64","Industrials","2180201","US1491231015","New York Stock Exchange Inc."
"KMI","KINDER MORGAN INC","Equity","0.1759","20.33","6,361","$129,319","129,319.13","Energy","B3NQ4P8","US49456B1017","New York Stock Exchange Inc."
"FFIV","F5 NETWORKS INC","Equity","0.1757","123.42","1,047","$129,221","129,220.74","Information Technology","2427599","US3156161024","NASDAQ"
"AWK","AMERICAN WATER WORKS INC","Equity","0.1756","82.58","1,564","$129,155","129,155.12","Utilities","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"DG","DOLLAR GENERAL CORP","Equity","0.1756","94.74","1,363","$129,131","129,130.62","Consumer Discretionary","B5B1S13","US2566771059","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.1756","41.21","3,133","$129,111","129,110.93","Financials","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"SE","SPECTRA ENERGY CORP","Equity","0.1755","35.97","3,587","$129,024","129,024.39","Energy","B1L60G9","US8475601097","New York Stock Exchange Inc."
"TSN","TYSON FOODS INC CLASS A","Equity","0.1755","73.60","1,753","$129,021","129,020.80","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Equity","0.1755","10.98","11,750","$129,015","129,015.00","Financials","2113456","US0357104092","New York Stock Exchange Inc."
